gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,log2FC,significant
Dmel_CR45558 lncRNA:CR45558 Gene Expression,43.51103500674596,-1.944366992310815,0.7728643275662815,-2.515793423191814,0.011876477121778674,0.4219460663674304,Sex_by_Treatment_Interaction,-1.944366992310815,False
Dmel_CG12264 Nfs1 Gene Expression,1504.7586819737717,0.6764338954192032,0.2687507231667372,2.5169565590323377,0.011837342311964547,0.4219460663674304,Sex_by_Treatment_Interaction,0.6764338954192032,False
Dmel_CG10719 brat Gene Expression,7908.549666800116,-0.6688173359877756,0.266129610204292,-2.5131263502560426,0.011966646766301686,0.4223837743135238,Sex_by_Treatment_Interaction,-0.6688173359877756,False
Dmel_CG9836 IscU Gene Expression,29675.231754011947,0.5005112984286115,0.19956699465074682,2.5079863496693617,0.01214213576654669,0.4223837743135238,Sex_by_Treatment_Interaction,0.5005112984286115,False
Dmel_CG40196 Maf1 Gene Expression,5482.305943457499,-0.6424307475722268,0.2561047133749432,-2.5084690519994193,0.012125558939336901,0.4223837743135238,Sex_by_Treatment_Interaction,-0.6424307475722268,False
Dmel_CG9207 Gas41 Gene Expression,433.1003015811101,-1.0116240814272872,0.40341433221413575,-2.507655283031215,0.012153516771424242,0.4223837743135238,Sex_by_Treatment_Interaction,-1.0116240814272872,False
Dmel_CG8889 Mppe Gene Expression,337.92891754773916,-1.1337025750224738,0.45209906035483477,-2.507641962654546,0.012153974880843263,0.4223837743135238,Sex_by_Treatment_Interaction,-1.1337025750224738,False
Dmel_CR44024 lncRNA:CR44024 Gene Expression,3474.1653782995927,-0.5434754978866585,0.21670124470916752,-2.507948205909252,0.012143446544602705,0.4223837743135238,Sex_by_Treatment_Interaction,-0.5434754978866585,False
Dmel_CG7619 Rpn10 Gene Expression,2171.4894223575584,0.5432629659754884,0.217260300006894,2.5005165046639903,0.012401235439784438,0.42941524310876766,Sex_by_Treatment_Interaction,0.5432629659754884,False
Dmel_CG6407 Wnt5 Gene Expression,881.0419089634631,-0.6088346502757042,0.24360850855477756,-2.4992339302418176,0.01244621218395988,0.42941678643359055,Sex_by_Treatment_Interaction,-0.6088346502757042,False
Dmel_CG8597 lark Gene Expression,3835.9496814076583,0.5206781292915825,0.2085414856347766,2.4967604297375052,0.012533359908514381,0.43086805987651783,Sex_by_Treatment_Interaction,0.5206781292915825,False
Dmel_CG11642 TRAM Gene Expression,433.9855553639495,-0.7641760367009283,0.3064752213137623,-2.4934349779572633,0.012651375364272497,0.43279430482516645,Sex_by_Treatment_Interaction,-0.7641760367009283,False
Dmel_CG17397 MED21 Gene Expression,1696.3958551856576,-2.3343218187119033,0.9364881577281284,-2.492633568773413,0.012679962891184116,0.43279430482516645,Sex_by_Treatment_Interaction,-2.3343218187119033,False
Dmel_CG7254 Glyp Gene Expression,2293.9086407580735,-0.5959466781639671,0.2395377958832598,-2.487902487231724,0.012849896051276991,0.43652066761837854,Sex_by_Treatment_Interaction,-0.5959466781639671,False
Dmel_CG3165 CG3165 Gene Expression,188.0597697646288,-1.091238001186582,0.43920368110064584,-2.4845830036122107,0.01297032669846069,0.43652066761837854,Sex_by_Treatment_Interaction,-1.091238001186582,False
Dmel_CG43778 hbt Gene Expression,6420.3401488874515,-0.586609763880421,0.23599061231670648,-2.4857334710127073,0.012928475234621288,0.43652066761837854,Sex_by_Treatment_Interaction,-0.586609763880421,False
Dmel_CG15385 CG15385 Gene Expression,584.2311772577269,-0.8839804388555925,0.3557921836749004,-2.4845414807181823,0.012971839447904103,0.43652066761837854,Sex_by_Treatment_Interaction,-0.8839804388555925,False
Dmel_CG10184 CG10184 Gene Expression,112.6872130407533,1.252194020443437,0.5043875119508627,2.4826031390036185,0.013042630446028282,0.43736287429014836,Sex_by_Treatment_Interaction,1.252194020443437,False
Dmel_CG43662 Polr2D Gene Expression,19.58326126195962,-3.8724160228923927,1.5622371123239986,-2.478763301898359,0.013183876356561925,0.4389898364428281,Sex_by_Treatment_Interaction,-3.8724160228923927,False
Dmel_CG33267 CG33267 Gene Expression,218.89510266338482,-1.0314709888934428,0.4163277489578421,-2.4775456151444066,0.01322894976410322,0.4389898364428281,Sex_by_Treatment_Interaction,-1.0314709888934428,False
Dmel_CR42454 Uhg8 Gene Expression,62.173041933722104,-1.9444733077776828,0.7847067596519712,-2.477961714819539,0.013213532284460074,0.4389898364428281,Sex_by_Treatment_Interaction,-1.9444733077776828,False
Dmel_CG6095 Exo84 Gene Expression,375.749529228253,-0.9996061484018399,0.4045070628273257,-2.471171062910582,0.01346713813977417,0.44534754049073266,Sex_by_Treatment_Interaction,-0.9996061484018399,False
Dmel_CG17759 Galphaq Gene Expression,6002.623397919371,-0.6277190412996142,0.25450945863710406,-2.4663878688872476,0.013648345368539908,0.4482379267599172,Sex_by_Treatment_Interaction,-0.6277190412996142,False
Dmel_CG6022 Cchl Gene Expression,5404.138602407309,0.5919262452262721,0.2398983542408243,2.4674043600651845,0.013609657247592196,0.4482379267599172,Sex_by_Treatment_Interaction,0.5919262452262721,False
Dmel_CG4593 CG4593 Gene Expression,449.47917759402804,-0.8849490706920274,0.35907757054750106,-2.464506678439167,0.013720200665987446,0.4482418353566359,Sex_by_Treatment_Interaction,-0.8849490706920274,False
Dmel_CG7793 Sos Gene Expression,616.7608300551633,-0.7761699694217569,0.31501290710296964,-2.4639306895702746,0.013742268259861289,0.4482418353566359,Sex_by_Treatment_Interaction,-0.7761699694217569,False
Dmel_CG1167 Ras64B Gene Expression,563.2158726771742,-0.9268250425214188,0.37655552486650584,-2.461323712751237,0.013842540635298248,0.44997673759029033,Sex_by_Treatment_Interaction,-0.9268250425214188,False
Dmel_CG7809 Grasp65 Gene Expression,307.4812291929981,-0.8247368139787881,0.335272831799992,-2.459897539418843,0.013897668587895148,0.45023735150682687,Sex_by_Treatment_Interaction,-0.8247368139787881,False
Dmel_CG31048 spg Gene Expression,1186.5112228152484,-0.6157615096916763,0.2504769907068147,-2.4583555876892103,0.01395748988099504,0.45064773916442435,Sex_by_Treatment_Interaction,-0.6157615096916763,False
Dmel_CG6756 Tom70 Gene Expression,576.8583107485226,-0.6899560501658338,0.2808496893440692,-2.4566737167388073,0.01402299853276927,0.4512383736622084,Sex_by_Treatment_Interaction,-0.6899560501658338,False
Dmel_CG3637 Cortactin Gene Expression,874.9526122400425,-0.683301949283201,0.27893821194538526,-2.4496534358547772,0.014299377140824741,0.4574431560232942,Sex_by_Treatment_Interaction,-0.683301949283201,False
Dmel_CG44746 rdgC Gene Expression,1205.8174262575167,-0.5938874393134683,0.24246766732672015,-2.4493469412283218,0.01431155212419849,0.4574431560232942,Sex_by_Treatment_Interaction,-0.5938874393134683,False
Dmel_CG42518 CG42518 Gene Expression,60.77560220956957,-1.94753776523283,0.7960627553351468,-2.4464626088591546,0.01442657605742075,0.45958262460256705,Sex_by_Treatment_Interaction,-1.94753776523283,False
Dmel_CG8808 Pdk Gene Expression,1624.2872549489325,0.5325026754519212,0.21793134241265572,2.443442368393348,0.014547892933749657,0.46190768361410456,Sex_by_Treatment_Interaction,0.5325026754519212,False
Dmel_CG11971 E(var)3-9 Gene Expression,416.40880852384146,-0.7965636885739958,0.3262943705698621,-2.4412425111190985,0.014636822006257216,0.4631924103105967,Sex_by_Treatment_Interaction,-0.7965636885739958,False
Dmel_CG8972 rho-7 Gene Expression,544.1855252948285,0.6893781372381921,0.28256405292114867,2.439723418854583,0.014698510585584522,0.46360945764498773,Sex_by_Treatment_Interaction,0.6893781372381921,False
Dmel_CG2691 CG2691 Gene Expression,239.90005635912019,-0.8789683931760044,0.3607130288963824,-2.4367525505392678,0.014819816767924904,0.46477701714195935,Sex_by_Treatment_Interaction,-0.8789683931760044,False
Dmel_CG4685 Ssadh Gene Expression,4605.250014186226,0.6364551548110481,0.2612238286522911,2.436436055985607,0.014832791694914471,0.46477701714195935,Sex_by_Treatment_Interaction,0.6364551548110481,False
Dmel_CG12286 kar Gene Expression,176.694232707681,-0.9372794531207879,0.3849391012298358,-2.4348772315576377,0.01489684302201753,0.4652585907235998,Sex_by_Treatment_Interaction,-0.9372794531207879,False
Dmel_CG13133 CG13133 Gene Expression,17.277194870654732,-3.024319473359939,1.2443083573011573,-2.430522511252385,0.015077069426745348,0.46782971594612105,Sex_by_Treatment_Interaction,-3.024319473359939,False
Dmel_CG32485 CG32485 Gene Expression,1880.061638581306,-0.6302387626935457,0.25928201666934186,-2.430707577754145,0.015069371283702308,0.46782971594612105,Sex_by_Treatment_Interaction,-0.6302387626935457,False
Dmel_CG4662 MICU3 Gene Expression,2240.624586357799,-0.6355409324251844,0.2616789238935974,-2.4287050824299667,0.015152852561217785,0.4686595855260789,Sex_by_Treatment_Interaction,-0.6355409324251844,False
Dmel_CG3626 Pdpr Gene Expression,227.47549375179187,-0.9462800418267667,0.3898342328406414,-2.427390829510841,0.01520786306925799,0.4688437011383826,Sex_by_Treatment_Interaction,-0.9462800418267667,False
Dmel_CG6498 dop Gene Expression,1807.52592558874,-0.5302915180692257,0.2187704397893703,-2.423963304090737,0.015352156689023611,0.4717702941382593,Sex_by_Treatment_Interaction,-0.5302915180692257,False
Dmel_CG14437 Coq7 Gene Expression,3723.341911485376,0.535936178493665,0.22180603954640396,2.4162379869802506,0.015681807949230648,0.47362254939053366,Sex_by_Treatment_Interaction,0.535936178493665,False
Dmel_CG2928 Reg-5 Gene Expression,90.8227769186326,1.4770086820398656,0.6101366568234705,2.4207833860197083,0.01548710274301753,0.47362254939053366,Sex_by_Treatment_Interaction,1.4770086820398656,False
Dmel_CG1147 NPFR Gene Expression,356.2356601554543,-0.7353129605550449,0.3041925362680381,-2.417261677673533,0.01563777057510478,0.47362254939053366,Sex_by_Treatment_Interaction,-0.7353129605550449,False
Dmel_CG12013 Gtpx Gene Expression,2138.8950209708487,0.5751720263552137,0.23793393133892937,2.4173602441591204,0.01563353616592488,0.47362254939053366,Sex_by_Treatment_Interaction,0.5751720263552137,False
Dmel_CG2774 Snx1 Gene Expression,637.6953292337066,-0.7662463659675737,0.31709833280070254,-2.416431392747695,0.01567347962392625,0.47362254939053366,Sex_by_Treatment_Interaction,-0.7662463659675737,False
Dmel_CG2016 Jhbp2 Gene Expression,17890.337807801545,0.6661685205489213,0.2757789054219853,2.4155891094337987,0.015709777980202906,0.47362254939053366,Sex_by_Treatment_Interaction,0.6661685205489213,False
Dmel_CG4195 l(3)73Ah Gene Expression,943.3017219746079,-0.6754249180812417,0.28001614187378465,-2.4120927942278585,0.01586124409420596,0.47668525096957975,Sex_by_Treatment_Interaction,-0.6754249180812417,False
Dmel_CG10188 cyst Gene Expression,921.948401231715,-0.6132509516657749,0.25524740366856546,-2.402574689700159,0.016280109599768236,0.4867749460908698,Sex_by_Treatment_Interaction,-0.6132509516657749,False
Dmel_CR44294 lncRNA:CR44294 Gene Expression,73.37511399702636,-1.6036441544295517,0.667677556249908,-2.401824262952036,0.016313543475835024,0.4867749460908698,Sex_by_Treatment_Interaction,-1.6036441544295517,False
Dmel_CG4395 hec Gene Expression,122.159880546982,-1.183593686429918,0.4929560362583626,-2.40101266517322,0.016349770607425887,0.4867749460908698,Sex_by_Treatment_Interaction,-1.183593686429918,False
Dmel_CG9862 Rae1 Gene Expression,357.6362810396856,0.9068625203139665,0.3779334989322993,2.399529342796935,0.016416164052793163,0.48723378836193865,Sex_by_Treatment_Interaction,0.9068625203139665,False
Dmel_CG10465 CG10465 Gene Expression,1880.0428818860369,-0.5843385346387258,0.24415225221752418,-2.3933366550234285,0.01669591371800518,0.49400262353862384,Sex_by_Treatment_Interaction,-0.5843385346387258,False
Dmel_CG9579 AnxB10 Gene Expression,3124.6580271401563,0.5684546572799334,0.23805230549778753,2.387940146562524,0.01694310088957299,0.49823143138968945,Sex_by_Treatment_Interaction,0.5684546572799334,False
Dmel_CG13950 CG13950 Gene Expression,13.089687832492341,-6.38705907090751,2.674424414493994,-2.38819950801113,0.01693114776692354,0.49823143138968945,Sex_by_Treatment_Interaction,-6.38705907090751,False
Dmel_CG11103 amrt Gene Expression,448.85695167036795,-0.7785497072395814,0.32636423199733927,-2.3855239971454,0.017054809657722318,0.4984489782839517,Sex_by_Treatment_Interaction,-0.7785497072395814,False
Dmel_CG32441 EMC10 Gene Expression,3155.7722492501625,-0.646292862314097,0.2708896671106215,-2.385815853397518,0.01704128168545435,0.4984489782839517,Sex_by_Treatment_Interaction,-0.646292862314097,False
Dmel_CG8193 PPO2 Gene Expression,260.5474310491268,2.531867239956719,1.0622685595100376,2.383453051763597,0.017151072001430723,0.4997341314563214,Sex_by_Treatment_Interaction,2.531867239956719,False
Dmel_CG15624 hoe2 Gene Expression,196.7625968194784,-0.9566031128321115,0.4019464207599752,-2.3799269341008835,0.017316071129454772,0.5030081817148914,Sex_by_Treatment_Interaction,-0.9566031128321115,False
Dmel_CG5657 Scgbeta Gene Expression,4943.200956391993,0.5867411611537865,0.2472206822044613,2.373349818153678,0.017627560016719872,0.5061412128376469,Sex_by_Treatment_Interaction,0.5867411611537865,False
Dmel_CG30106 CCHa1-R Gene Expression,221.41780236979068,-0.8346767333933817,0.351712667335002,-2.3731779117252048,0.017635766859363442,0.5061412128376469,Sex_by_Treatment_Interaction,-0.8346767333933817,False
Dmel_CG7978 Ac76E Gene Expression,864.7311164546093,-0.6957414858577374,0.2928587059543658,-2.3756899546163748,0.017516173990210604,0.5061412128376469,Sex_by_Treatment_Interaction,-0.6957414858577374,False
Dmel_CG7598 NdufAF1 Gene Expression,676.4008656683255,0.6327516074655716,0.26658876448786656,2.373511909555252,0.017619824811592476,0.5061412128376469,Sex_by_Treatment_Interaction,0.6327516074655716,False
Dmel_CG44128 Src42A Gene Expression,1688.3989996333062,-0.658626247442212,0.27770060898885657,-2.3717133708865616,0.01770582019938143,0.5066303103158333,Sex_by_Treatment_Interaction,-0.658626247442212,False
Dmel_CG31481 pb Gene Expression,608.2674569465605,0.7830704880780993,0.33037339984846387,2.3702588902050805,0.017775633576108438,0.5071096420503532,Sex_by_Treatment_Interaction,0.7830704880780993,False
Dmel_CG7998 Mdh2 Gene Expression,10210.991126757212,0.5123409701525047,0.21653480531061162,2.366090612627238,0.017977043919295815,0.5107720735309365,Sex_by_Treatment_Interaction,0.5123409701525047,False
Dmel_CG1989 Ype Gene Expression,2796.67855121267,0.47971357816245425,0.2028049418688582,2.3653939284805805,0.01801090182901806,0.5107720735309365,Sex_by_Treatment_Interaction,0.47971357816245425,False
Dmel_CG5472 Pal2 Gene Expression,8654.105247232017,0.49991124161986394,0.21158389666175792,2.362709305893121,0.01814189372187843,0.5126495111092358,Sex_by_Treatment_Interaction,0.49991124161986394,False
Dmel_CG3127 Pgk Gene Expression,9143.932893917789,0.5586862738238707,0.23654683758096334,2.3618420754944487,0.018184386760074393,0.5126495111092358,Sex_by_Treatment_Interaction,0.5586862738238707,False
Dmel_CG12027 ATPsynCF6L Gene Expression,61.46484950902148,-1.5603972103590518,0.6617164809354478,-2.358105405132372,0.018368476525579314,0.5163162651616515,Sex_by_Treatment_Interaction,-1.5603972103590518,False
Dmel_CG10948 CG10948 Gene Expression,766.4846681200321,-0.6134487227245102,0.2605570487675429,-2.354373929341675,0.018553936241232742,0.5199292832830513,Sex_by_Treatment_Interaction,-0.6134487227245102,False
Dmel_CG1814 Nt5c Gene Expression,3584.134125222293,0.5323815608495899,0.22622421457357086,2.3533358789779464,0.01860581928249488,0.5199292832830513,Sex_by_Treatment_Interaction,0.5323815608495899,False
Dmel_CG10550 CG10550 Gene Expression,438.9280736641522,0.9168136635620086,0.39007612546360587,2.3503454933889496,0.018755992685532505,0.5207511753926738,Sex_by_Treatment_Interaction,0.9168136635620086,False
Dmel_CG4783 CG4783 Gene Expression,25.10537936468765,3.0820701437918094,1.3117989105333856,2.349498935426483,0.018798697866534736,0.5207511753926738,Sex_by_Treatment_Interaction,3.0820701437918094,False
Dmel_CG9335 twit Gene Expression,838.8201071212271,0.8327842537221908,0.3543884873534555,2.349919039248019,0.01877749483023987,0.5207511753926738,Sex_by_Treatment_Interaction,0.8327842537221908,False
Dmel_CG7986 Atg18a Gene Expression,831.1288287122229,-0.7509368854428994,0.32024495710145423,-2.3448827804804466,0.019033062359096926,0.5257195866066166,Sex_by_Treatment_Interaction,-0.7509368854428994,False
Dmel_CG4162 lace Gene Expression,649.7227768537671,-0.6149842088094124,0.2626659230049065,-2.3413170683656777,0.019215840205756153,0.5276681285919326,Sex_by_Treatment_Interaction,-0.6149842088094124,False
Dmel_CG1341 Rpt1 Gene Expression,2313.6043829552045,0.5862645489233654,0.2506247907993893,2.339212122844768,0.01932445798965956,0.5276681285919326,Sex_by_Treatment_Interaction,0.5862645489233654,False
Dmel_CG3803 CG3803 Gene Expression,737.8306045739978,0.639701431953619,0.2733750630993133,2.3400138428910924,0.019283025150207543,0.5276681285919326,Sex_by_Treatment_Interaction,0.639701431953619,False
Dmel_CG3731 UQCR-C1 Gene Expression,15577.261020888232,0.5572392444968955,0.2381875045272175,2.3394982268401083,0.019309663234891705,0.5276681285919326,Sex_by_Treatment_Interaction,0.5572392444968955,False
Dmel_CG4190 Hsp67Bc Gene Expression,1823.4941404929905,0.6599102968380364,0.282350780348619,2.3372001877354265,0.019428777423118673,0.5290052018026928,Sex_by_Treatment_Interaction,0.6599102968380364,False
Dmel_CG9533 Adcy1 Gene Expression,4740.0988058873145,-0.5274381340134776,0.22591860967066302,-2.3346378360877846,0.01956234823717572,0.5290135016773648,Sex_by_Treatment_Interaction,-0.5274381340134776,False
Dmel_CG18627 RabGGTb Gene Expression,1107.0465275109784,-0.635589693531235,0.27231648741478665,-2.3340110603113,0.019595142784742822,0.5290135016773648,Sex_by_Treatment_Interaction,-0.635589693531235,False
Dmel_CG7739 CG7739 Gene Expression,1488.4150803598488,-0.6876183257094654,0.2943900910189453,-2.3357386905567212,0.019504864693676908,0.5290135016773648,Sex_by_Treatment_Interaction,-0.6876183257094654,False
Dmel_CG30404 Tango11 Gene Expression,1440.6632556349289,-0.788175643339453,0.33805915935165143,-2.331472529397103,0.019728456953220518,0.5311122904279676,Sex_by_Treatment_Interaction,-0.788175643339453,False
Dmel_CG45070 Ctps Gene Expression,931.8754249622041,-0.6700124680409496,0.28822054591172735,-2.324651998425375,0.020090575945228138,0.5312873474154729,Sex_by_Treatment_Interaction,-0.6700124680409496,False
Dmel_CG11984 Kcmf1 Gene Expression,1261.5714974534526,-0.8388484901783442,0.36097179360930526,-2.323861600904653,0.020132912882909318,0.5312873474154729,Sex_by_Treatment_Interaction,-0.8388484901783442,False
Dmel_CG9743 CG9743 Gene Expression,191.1534041260128,1.0534517120449447,0.45235720212031566,2.3288049954928165,0.019869398652949396,0.5312873474154729,Sex_by_Treatment_Interaction,1.0534517120449447,False
Dmel_CG7413 Rbf Gene Expression,628.5082724683697,-0.605530568184008,0.2602642040563742,-2.3265995044514374,0.019986590946247648,0.5312873474154729,Sex_by_Treatment_Interaction,-0.605530568184008,False
Dmel_CG7578 Sec71 Gene Expression,340.63908650068373,-0.8951765116601756,0.38456626718317494,-2.3277561971752165,0.019925053207139422,0.5312873474154729,Sex_by_Treatment_Interaction,-0.8951765116601756,False
Dmel_CG4168 CG4168 Gene Expression,1768.0408606973854,-0.5697033546223518,0.24535488704478778,-2.321956417841217,0.02023528245885028,0.5312873474154729,Sex_by_Treatment_Interaction,-0.5697033546223518,False
Dmel_CG7807 TfAP-2 Gene Expression,862.7048290765387,-0.7117356380006946,0.3064049202648574,-2.32285968967296,0.020186691243882483,0.5312873474154729,Sex_by_Treatment_Interaction,-0.7117356380006946,False
Dmel_CG11128 slif Gene Expression,23.481865197671237,-2.6612363449628327,1.1447681094235451,-2.3246946897419374,0.02008829143625533,0.5312873474154729,Sex_by_Treatment_Interaction,-2.6612363449628327,False
Dmel_CG5379 CAH8 Gene Expression,308.94901135754276,-0.933089381771523,0.4008535921629177,-2.3277560685854857,0.019925060039097317,0.5312873474154729,Sex_by_Treatment_Interaction,-0.933089381771523,False
Dmel_CG10479 CG10479 Gene Expression,301.96584216694015,0.8072720917591335,0.3492721470258018,2.3112982201225964,0.02081638827176028,0.5378547327548341,Sex_by_Treatment_Interaction,0.8072720917591335,False
Dmel_CG42813 CG42813 Gene Expression,2825.6515450290353,0.5982025970496768,0.25867006081619137,2.312608560736197,0.02074417043143939,0.5378547327548341,Sex_by_Treatment_Interaction,0.5982025970496768,False
Dmel_CG3727 dock Gene Expression,1846.2880632388074,-0.4832325359433985,0.20868547616365532,-2.315602143603122,0.020580001705553994,0.5378547327548341,Sex_by_Treatment_Interaction,-0.4832325359433985,False
Dmel_CG10846 DCTN5-p25 Gene Expression,723.632025219998,-0.7646118454444525,0.3307133299400418,-2.312007942295753,0.02077724563439231,0.5378547327548341,Sex_by_Treatment_Interaction,-0.7646118454444525,False
Dmel_CG8522 SREBP Gene Expression,1206.8113267658364,-0.6338660004895742,0.2742611399306557,-2.3111768610377728,0.020823087906172294,0.5378547327548341,Sex_by_Treatment_Interaction,-0.6338660004895742,False
Dmel_CG33139 Impbeta11 Gene Expression,242.14467547647115,-0.837145992592413,0.3616316793135373,-2.314913323361257,0.020617676070458626,0.5378547327548341,Sex_by_Treatment_Interaction,-0.837145992592413,False
Dmel_CG13526 CG13526 Gene Expression,13.357727108234272,-3.6205363986576997,1.5682673045139095,-2.3086219984544654,0.02096456613657515,0.5385977380840019,Sex_by_Treatment_Interaction,-3.6205363986576997,False
Dmel_CG11152 fd102C Gene Expression,195.7696541462542,-0.9559861009380014,0.4139192870360516,-2.3095954474204943,0.02091056189066299,0.5385977380840019,Sex_by_Treatment_Interaction,-0.9559861009380014,False
Dmel_CG6008 NP15.6 Gene Expression,6928.568135940917,0.5891373578620654,0.25535050081865457,2.3071713428142457,0.021045269996480386,0.5392215693200082,Sex_by_Treatment_Interaction,0.5891373578620654,False
Dmel_CG33233 CG33233 Gene Expression,13.58382646299896,-3.3191591292715126,1.4417232378964944,-2.3022165711320834,0.021322961919190198,0.5448757942826222,Sex_by_Treatment_Interaction,-3.3191591292715126,False
Dmel_CG11877 Atg14 Gene Expression,834.7735962405104,-0.760315402584742,0.3309919007603937,-2.2970815927460935,0.02161411562372928,0.5472795321359307,Sex_by_Treatment_Interaction,-0.760315402584742,False
Dmel_CG12237 CG12237 Gene Expression,2318.5144785621314,0.5537976063573679,0.24088906488060668,2.298973623530192,0.021506437131642117,0.5472795321359307,Sex_by_Treatment_Interaction,0.5537976063573679,False
Dmel_CG9784 CG9784 Gene Expression,851.8514678909485,-0.6438161417980689,0.28032049869365866,-2.2967144564823547,0.02163506421650737,0.5472795321359307,Sex_by_Treatment_Interaction,-0.6438161417980689,False
Dmel_CG6020 ND-39 Gene Expression,11712.194529388118,0.5270592653317793,0.2295033128798108,2.2965213822765005,0.021646088013747185,0.5472795321359307,Sex_by_Treatment_Interaction,0.5270592653317793,False
Dmel_CG3204 Rap2l Gene Expression,2629.4097733076105,-0.6460524658646021,0.28153972279587147,-2.2947115932660704,0.021749657965758003,0.5484471798911589,Sex_by_Treatment_Interaction,-0.6460524658646021,False
Dmel_CG7434 RpL22 Gene Expression,1736.566962747107,-1.6930809194719236,0.738568656469124,-2.292381222303743,0.021883654615032826,0.5503739135680755,Sex_by_Treatment_Interaction,-1.6930809194719236,False
Dmel_CG5830 hzg Gene Expression,1699.3998926211991,-0.5433918576160335,0.23765838816966642,-2.2864408944324794,0.02222847821935211,0.5575789142843782,Sex_by_Treatment_Interaction,-0.5433918576160335,False
Dmel_CG10527 CG10527 Gene Expression,1869.701359960312,-0.500000990492031,0.21889226483061064,-2.2842332545599806,0.022357826164912272,0.5593537196987293,Sex_by_Treatment_Interaction,-0.500000990492031,False
Dmel_CG4265 Uch Gene Expression,1301.684295764692,0.5498519953288661,0.24082103326528131,2.2832390837023167,0.02241628907027449,0.5593537196987293,Sex_by_Treatment_Interaction,0.5498519953288661,False
Dmel_CG44877 pre-mod(mdg4)-AB Gene Expression,10.475785451518998,-6.748636428200392,2.959911012386101,-2.2800132841696645,0.02260690061596411,0.5626410135072109,Sex_by_Treatment_Interaction,-6.748636428200392,False
Dmel_CG9992 CG9992 Gene Expression,438.3779949074382,-0.7510774627930438,0.3309925102513653,-2.2691675476966346,0.023258138932994867,0.5655929612789616,Sex_by_Treatment_Interaction,-0.7510774627930438,False
Dmel_CG15443 CG15443 Gene Expression,471.61076059519945,-0.7520299613080139,0.3309798137915261,-2.2721324079954144,0.02307851422799084,0.5655929612789616,Sex_by_Treatment_Interaction,-0.7520299613080139,False
Dmel_CG34417 CG34417 Gene Expression,645.4147125576865,0.9686664488382757,0.42686039620678784,2.269281613956559,0.023251205895296705,0.5655929612789616,Sex_by_Treatment_Interaction,0.9686664488382757,False
Dmel_CG12261 mRpS22 Gene Expression,1263.9939092107848,0.5766665244970596,0.25392877295740596,2.2709774783726053,0.02314834135944822,0.5655929612789616,Sex_by_Treatment_Interaction,0.5766665244970596,False
Dmel_CG13849 Nop56 Gene Expression,1056.4417508231916,0.5330242203163562,0.23462365581242112,2.2718264212134813,0.0230969963768206,0.5655929612789616,Sex_by_Treatment_Interaction,0.5330242203163562,False
Dmel_CG1864 Hr38 Gene Expression,14624.690979190756,0.7396354110994986,0.32589144125522507,2.2695760534571567,0.023233317922113906,0.5655929612789616,Sex_by_Treatment_Interaction,0.7396354110994986,False
Dmel_CG5910 CG5910 Gene Expression,194.10240233423474,0.8301809714368162,0.3649121070081558,2.275016244989267,0.022904955339113183,0.5655929612789616,Sex_by_Treatment_Interaction,0.8301809714368162,False
Dmel_CG4871 SiaT Gene Expression,2147.6360239421474,0.6601976684164311,0.29054388310645896,2.272282112284313,0.02306947650125326,0.5655929612789616,Sex_by_Treatment_Interaction,0.6601976684164311,False
Dmel_CG4169 UQCR-C2 Gene Expression,17902.85544242191,0.5462825660716862,0.24070066259149817,2.2695515674537305,0.023234805055504834,0.5655929612789616,Sex_by_Treatment_Interaction,0.5462825660716862,False
Dmel_CG3152 Trap1 Gene Expression,1259.2384949154039,-0.5211685752936852,0.23009329901351208,-2.2650315221178166,0.02351074520719477,0.5674045251140415,Sex_by_Treatment_Interaction,-0.5211685752936852,False
Dmel_CG1483 Map205 Gene Expression,2139.814927269396,-0.5601083025361513,0.24716609595003525,-2.2661210890727403,0.023443970360658612,0.5674045251140415,Sex_by_Treatment_Interaction,-0.5601083025361513,False
Dmel_CG6000 CG6000 Gene Expression,18.40818464959601,-3.1310768171191117,1.3820814484183943,-2.265479231127953,0.023483287107050926,0.5674045251140415,Sex_by_Treatment_Interaction,-3.1310768171191117,False
Dmel_CG14711 CG14711 Gene Expression,267.2089119084115,-0.8901197604970952,0.39388583389048165,-2.2598420250487847,0.02383105712344152,0.573453804105704,Sex_by_Treatment_Interaction,-0.8901197604970952,False
Dmel_CG8334 Usp32 Gene Expression,614.2302343657423,-0.680069029776103,0.30104447144464835,-2.2590317852794186,0.023881407767507603,0.573453804105704,Sex_by_Treatment_Interaction,-0.680069029776103,False
Dmel_CG33156 Nadk1b Gene Expression,503.41855666415773,-0.8484822863218776,0.3768456525685014,-2.251537945412928,0.02435148636425051,0.574533170706898,Sex_by_Treatment_Interaction,-0.8484822863218776,False
Dmel_CG10161 eIF3d1 Gene Expression,2215.6729401081807,0.5812179580493315,0.25816325914108984,2.251358152136156,0.024362862379609624,0.574533170706898,Sex_by_Treatment_Interaction,0.5812179580493315,False
Dmel_CG4758 Trp1 Gene Expression,6746.691445004826,0.43793926222119656,0.1956527714921028,2.2383493925557465,0.0251982794811685,0.574533170706898,Sex_by_Treatment_Interaction,0.43793926222119656,False
