gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,log2FC,significant
Dmel_CG2818 CG2818 Gene Expression,568.3929951660258,0.2581130120218355,0.196384343138701,1.3143258158800224,0.18873658322371822,0.9427402805752985,Cocaine_vs_Sucrose_Male,0.2581130120218355,False
Dmel_CG8487 garz Gene Expression,741.482041049008,-0.24596776452002492,0.18734635533142677,-1.3129039211085447,0.18921532545073771,0.9429853678645105,Cocaine_vs_Sucrose_Male,-0.24596776452002492,False
Dmel_CG42327 CG42327 Gene Expression,298.93829517202835,0.3051320394914234,0.23255356627431442,1.312093572160047,0.1894885645252259,0.9429853678645105,Cocaine_vs_Sucrose_Male,0.3051320394914234,False
Dmel_CG1553 Nop17l Gene Expression,1332.0548169300305,0.27558819191444706,0.21007162191282752,1.3118772988233824,0.18956153820408017,0.9429853678645105,Cocaine_vs_Sucrose_Male,0.27558819191444706,False
Dmel_CG13606 CG13606 Gene Expression,18.750832113677568,-1.4027090982063126,1.0693883258161851,-1.3116929223401876,0.18962376578544204,0.9429853678645105,Cocaine_vs_Sucrose_Male,-1.4027090982063126,False
Dmel_CG1978 Or45a Gene Expression,20.360838895176432,-1.0802113225391423,0.823222125541581,-1.312174793441677,0.18946116466553586,0.9429853678645105,Cocaine_vs_Sucrose_Male,-1.0802113225391423,False
Dmel_CR45203 lncRNA:CR45203 Gene Expression,15.863566452419956,-1.1204036719485495,0.8536636267741694,-1.3124650468971477,0.1893632720234646,0.9429853678645105,Cocaine_vs_Sucrose_Male,-1.1204036719485495,False
Dmel_CG6120 Tsp96F Gene Expression,2690.0530799899616,-0.2125379480698672,0.16198645359803238,-1.312072357589097,0.18949572170522533,0.9429853678645105,Cocaine_vs_Sucrose_Male,-0.2125379480698672,False
Dmel_CG4385 S Gene Expression,3655.6062951083736,0.2059795518634812,0.15701186481952636,1.3118725269599185,0.1895631485316951,0.9429853678645105,Cocaine_vs_Sucrose_Male,0.2059795518634812,False
Dmel_CG1142 CG1142 Gene Expression,775.5734406978747,-0.2748228868313596,0.209615008715189,-1.3110840130955066,0.18982938130910643,0.9434866157720966,Cocaine_vs_Sucrose_Male,-0.2748228868313596,False
Dmel_CG5853 CG5853 Gene Expression,19.976908267320162,0.9969589739840655,0.7606449236334146,1.3106759054169934,0.18996728238352545,0.943650943009996,Cocaine_vs_Sucrose_Male,0.9969589739840655,False
Dmel_CG32537 CG32537 Gene Expression,187.09525308257219,-0.3576343107409714,0.27309385073916903,-1.3095655935605328,0.19034283429264442,0.9439536371725028,Cocaine_vs_Sucrose_Male,-0.3576343107409714,False
Dmel_CG6766 CG6766 Gene Expression,1063.9298710821151,0.25836214932626766,0.19721418792662768,1.3100586324062533,0.19017600138901314,0.9439536371725028,Cocaine_vs_Sucrose_Male,0.25836214932626766,False
Dmel_CG5711 Arr1 Gene Expression,4102.04566879821,-1.0774608093506353,0.8226672975507671,-1.3097163489522867,0.19029181073134027,0.9439536371725028,Cocaine_vs_Sucrose_Male,-1.0774608093506353,False
Dmel_CG15088 List Gene Expression,156.46227413026892,0.42942475081542386,0.32850751974214343,1.3071991507302292,0.19114508389853258,0.9459925130422219,Cocaine_vs_Sucrose_Male,0.42942475081542386,False
Dmel_CG33956 kay Gene Expression,2111.058805230975,0.22895388953238005,0.1750582831804659,1.307872357552791,0.19091660670785604,0.9459925130422219,Cocaine_vs_Sucrose_Male,0.22895388953238005,False
Dmel_CG5778 BomT3 Gene Expression,116.69780696075951,-0.6488449499495565,0.4963954749818287,-1.3071129425047812,0.19117435631860924,0.9459925130422219,Cocaine_vs_Sucrose_Male,-0.6488449499495565,False
Dmel_CR45054 lncRNA:CR45054 Gene Expression,6763.89643744269,-0.22818562900774375,0.17450162632720068,-1.3076418473022278,0.19099481609354063,0.9459925130422219,Cocaine_vs_Sucrose_Male,-0.22818562900774375,False
Dmel_CG5991 Pisd Gene Expression,595.8660586464116,0.24570512876688455,0.18808696734738156,1.3063378724858,0.19143768326232102,0.9467750478264569,Cocaine_vs_Sucrose_Male,0.24570512876688455,False
Dmel_CG7949 galla-2 Gene Expression,432.9161567538349,-0.43870359459827774,0.33700625004092605,-1.3017669391739815,0.19299606872965613,0.9539580530673448,Cocaine_vs_Sucrose_Male,-0.43870359459827774,False
Dmel_CR32582 lncRNA:CR32582 Gene Expression,25.853171287443793,-0.8342171234949952,0.641508476392294,-1.3003992218254907,0.19346417651052727,0.9557470103025554,Cocaine_vs_Sucrose_Male,-0.8342171234949952,False
Dmel_CG7001 S6KL Gene Expression,1265.9277893021676,0.21700519057955533,0.1669577164121622,1.2997613721778682,0.19368276848532762,0.956302029147797,Cocaine_vs_Sucrose_Male,0.21700519057955533,False
Dmel_CG7156 CG7156 Gene Expression,316.5912328987333,-0.28354940871896156,0.21828518382192794,-1.2989860500576837,0.19394871659836155,0.956565697590056,Cocaine_vs_Sucrose_Male,-0.28354940871896156,False
Dmel_CG1416 CG1416 Gene Expression,1801.7709692595054,-0.21216122995922365,0.1633045092579912,-1.299175576493407,0.19388368120168276,0.956565697590056,Cocaine_vs_Sucrose_Male,-0.21216122995922365,False
Dmel_CG33472 qvr Gene Expression,46358.58354339808,0.17981443136775574,0.13846234273502725,1.2986522386946984,0.19406330185181597,0.9566066703002166,Cocaine_vs_Sucrose_Male,0.17981443136775574,False
Dmel_CG7853 Papst2 Gene Expression,463.6637873892695,-0.27339598776289054,0.21070428434523708,-1.297534070616873,0.1944474901315857,0.957975839449591,Cocaine_vs_Sucrose_Male,-0.27339598776289054,False
Dmel_CG13431 Mgat1 Gene Expression,757.9927711008462,-0.23175931060409832,0.17873640889644718,-1.2966541737915889,0.1947502036108193,0.9589423318933175,Cocaine_vs_Sucrose_Male,-0.23175931060409832,False
Dmel_CG17753 Ccs Gene Expression,278.09921894531294,-0.3119679064768262,0.24075095982255185,-1.2958116831881608,0.1950403719614573,0.9598460295380411,Cocaine_vs_Sucrose_Male,-0.3119679064768262,False
Dmel_CG6946 glo Gene Expression,4420.137833407722,-0.2554807600330415,0.19729748288219592,-1.2949012643287807,0.19535429229922996,0.9608655655657754,Cocaine_vs_Sucrose_Male,-0.2554807600330415,False
Dmel_CG32758 Snx27 Gene Expression,2660.9464359556623,0.22389437929977546,0.17308440912131268,1.2935560194959599,0.19581882228763747,0.9617238192960148,Cocaine_vs_Sucrose_Male,0.22389437929977546,False
Dmel_CG7322 CG7322 Gene Expression,41.21530913288176,0.6799036787264044,0.5259732934205097,1.2926581771953756,0.1961293086960212,0.9617238192960148,Cocaine_vs_Sucrose_Male,0.6799036787264044,False
Dmel_CG7510 anchor Gene Expression,962.487420857547,0.2673587938357383,0.2068226668321083,1.2926958052077107,0.1961162891661552,0.9617238192960148,Cocaine_vs_Sucrose_Male,0.2673587938357383,False
Dmel_CG11152 fd102C Gene Expression,195.7696541462542,0.37264962874983815,0.2880461482276842,1.2937150211613997,0.1957638748584617,0.9617238192960148,Cocaine_vs_Sucrose_Male,0.37264962874983815,False
Dmel_CG44122 Piezo Gene Expression,1170.3693062610569,0.2551550630534897,0.19740578155357594,1.2925409835792503,0.1961698624849998,0.9617238192960148,Cocaine_vs_Sucrose_Male,0.2551550630534897,False
Dmel_CG30476 ave Gene Expression,1086.112450806443,-0.23630537663670745,0.18271669206778213,-1.293288390690904,0.19591133435682606,0.9617238192960148,Cocaine_vs_Sucrose_Male,-0.23630537663670745,False
Dmel_CG7147 kuz Gene Expression,5631.042328993338,0.26614669084004255,0.20596508732844399,1.2921932269794318,0.19629023666915657,0.9617901035705381,Cocaine_vs_Sucrose_Male,0.26614669084004255,False
Dmel_CG12728 CG12728 Gene Expression,582.6494703632418,-0.2377405200887243,0.18403544821194515,-1.2918191707009048,0.1964197747509452,0.9619011928907821,Cocaine_vs_Sucrose_Male,-0.2377405200887243,False
Dmel_CG32767 CG32767 Gene Expression,17585.421673799512,0.19720755418740096,0.15272667152090555,1.2912450210794175,0.19661872824638138,0.9623519156855241,Cocaine_vs_Sucrose_Male,0.19720755418740096,False
Dmel_CG34030 CG34030 Gene Expression,14.475184504376594,-1.3345406006301317,1.0340475801642701,-1.2905988333903597,0.19684282075460968,0.962402080180468,Cocaine_vs_Sucrose_Male,-1.3345406006301317,False
Dmel_CG3035 cm Gene Expression,638.1375516532826,0.2409178309867531,0.1866322429571175,1.2908692901585541,0.19674900585348942,0.962402080180468,Cocaine_vs_Sucrose_Male,0.2409178309867531,False
Dmel_CG5348 CG5348 Gene Expression,69.43794950745063,-0.62161700039845,0.4818874031850461,-1.2899631662704978,0.19706344723974667,0.962435208141595,Cocaine_vs_Sucrose_Male,-0.62161700039845,False
Dmel_CG12140 Etf-QO Gene Expression,201.2155656687567,0.39101268186132004,0.3030788828514029,1.2901350241977445,0.19700378117403694,0.962435208141595,Cocaine_vs_Sucrose_Male,0.39101268186132004,False
Dmel_CG2246 CG2246 Gene Expression,2337.2042443406026,0.22575423045717347,0.17506391276102679,1.2895532088634518,0.19720583069822395,0.9625149083593504,Cocaine_vs_Sucrose_Male,0.22575423045717347,False
Dmel_CG12701 zld Gene Expression,2812.2318238739354,0.23118537194066036,0.17931069648446643,1.2893005072939852,0.19729363469870032,0.9625149083593504,Cocaine_vs_Sucrose_Male,0.23118537194066036,False
Dmel_CG1963 Pcd Gene Expression,4471.9737980599275,0.2454075023005821,0.1905851263043784,1.287652961483722,0.19786679454770595,0.9636061479159391,Cocaine_vs_Sucrose_Male,0.2454075023005821,False
Dmel_CG6231 CG6231 Gene Expression,292.9015656921265,0.2974531184080604,0.23101617118680567,1.287585699650143,0.19789021992288702,0.9636061479159391,Cocaine_vs_Sucrose_Male,0.2974531184080604,False
Dmel_CG4590 Inx2 Gene Expression,580.6354780412207,0.28927376989596115,0.22469141467872394,1.2874268930549952,0.197945535773422,0.9636061479159391,Cocaine_vs_Sucrose_Male,0.28927376989596115,False
Dmel_CG4484 Slc45-1 Gene Expression,44.48414941243952,0.8338690551704973,0.6472908440937649,1.288244786372577,0.197660766296468,0.9636061479159391,Cocaine_vs_Sucrose_Male,0.8338690551704973,False
Dmel_CG12343 CG12343 Gene Expression,1624.2228663821888,0.21805583825543248,0.16945939770801988,1.2867733581299794,0.19817329550559482,0.963764490815729,Cocaine_vs_Sucrose_Male,0.21805583825543248,False
Dmel_CG8374 dmt Gene Expression,75.40224594277421,0.5324505476942296,0.4138048020617197,1.2867191125897415,0.19819220892122147,0.963764490815729,Cocaine_vs_Sucrose_Male,0.5324505476942296,False
Dmel_CG12288 CG12288 Gene Expression,268.836973648276,0.3575223788720721,0.2779797332357266,1.2861454851778469,0.198392292406109,0.9642165356087403,Cocaine_vs_Sucrose_Male,0.3575223788720721,False
Dmel_CG6438 amon Gene Expression,9404.342301816438,0.21571416656569248,0.16779073079202286,1.2856143217653118,0.1985776959579647,0.9645967843052566,Cocaine_vs_Sucrose_Male,0.21571416656569248,False
Dmel_CG17060 Rab10 Gene Expression,1395.95112042842,0.200335328779427,0.15598397281057835,1.2843327757955456,0.19902554337990763,0.965729873834258,Cocaine_vs_Sucrose_Male,0.200335328779427,False
Dmel_CG1837 prtp Gene Expression,2161.291233841983,0.20777575073296564,0.16174904216646488,1.2845562975212683,0.19894737866099288,0.965729873834258,Cocaine_vs_Sucrose_Male,0.20777575073296564,False
Dmel_CR46268 lncRNA:CR46268 Gene Expression,295.8478345217176,-0.3408634971099902,0.26587720182131885,-1.2820335657777284,0.19983087177405956,0.9659923076467831,Cocaine_vs_Sucrose_Male,-0.3408634971099902,False
Dmel_CG30419 CG30419 Gene Expression,2636.810885045955,0.2858124980718241,0.22289671653447138,1.2822642814822383,0.19974995331626177,0.9659923076467831,Cocaine_vs_Sucrose_Male,0.2858124980718241,False
Dmel_CG4393 CG4393 Gene Expression,1241.1279266307406,0.20990918014900617,0.16372398621533008,1.282091799749691,0.19981044523108515,0.9659923076467831,Cocaine_vs_Sucrose_Male,0.20990918014900617,False
Dmel_CG7250 Toll-6 Gene Expression,7750.794944363921,0.5647535659604423,0.4404644675037689,1.2821773551021116,0.1997804380214655,0.9659923076467831,Cocaine_vs_Sucrose_Male,0.5647535659604423,False
Dmel_CG18734 Fur2 Gene Expression,2169.0987957346424,-0.1948199747053723,0.1518163165453439,-1.2832611088096333,0.199400613137808,0.9659923076467831,Cocaine_vs_Sucrose_Male,-0.1948199747053723,False
Dmel_CG33777 CG33777 Gene Expression,41.29691400048208,0.7145737228305126,0.557098705478449,1.282669867661639,0.1996077609076954,0.9659923076467831,Cocaine_vs_Sucrose_Male,0.7145737228305126,False
Dmel_CG4759 RpL27 Gene Expression,20975.055371421604,-0.1980678016912784,0.15442024501809554,-1.2826543674248678,0.19961319369812303,0.9659923076467831,Cocaine_vs_Sucrose_Male,-0.1980678016912784,False
Dmel_CG32180 Eip74EF Gene Expression,1647.4014694865982,0.22882484371205153,0.17860855784697674,1.2811527424576021,0.20014002134956965,0.9664486760555131,Cocaine_vs_Sucrose_Male,0.22882484371205153,False
Dmel_CG15093 Hibadh Gene Expression,46.26087799201987,-0.6212883975250242,0.48492090869080323,-1.281215939321709,0.20011782902095754,0.9664486760555131,Cocaine_vs_Sucrose_Male,-0.6212883975250242,False
Dmel_CG5848 cact Gene Expression,2293.872164364993,0.22448549470320223,0.17528771574640006,1.2806687208359755,0.20031005087158504,0.9667510819813068,Cocaine_vs_Sucrose_Male,0.22448549470320223,False
Dmel_CG13108 CG13108 Gene Expression,2429.097156101395,-0.2449281597441446,0.1913030933926926,-1.2803146849349398,0.20043448512276818,0.966833226468401,Cocaine_vs_Sucrose_Male,-0.2449281597441446,False
Dmel_CG6051 CG6051 Gene Expression,2071.989382737325,0.25310716808170436,0.197861236401855,1.2792155385486688,0.2008211655002844,0.9671662417390863,Cocaine_vs_Sucrose_Male,0.25310716808170436,False
Dmel_CG3356 CG3356 Gene Expression,535.8772461772585,0.35212813158929657,0.2752716831556893,1.2792021596719723,0.20082587554831155,0.9671662417390863,Cocaine_vs_Sucrose_Male,0.35212813158929657,False
Dmel_CG13926 CG13926 Gene Expression,340.0436615788841,-0.29052208841166427,0.22703299391942272,-1.279646994897908,0.20066931403909105,0.9671662417390863,Cocaine_vs_Sucrose_Male,-0.29052208841166427,False
Dmel_CG17111 CG17111 Gene Expression,39.1546779746254,-0.6766298475930319,0.5294627331911559,-1.2779555673633092,0.20126509346700383,0.9680232582407394,Cocaine_vs_Sucrose_Male,-0.6766298475930319,False
Dmel_CG9704 Nrt Gene Expression,2868.8291785719275,0.2108168609153075,0.16498088179546214,1.2778260039649398,0.20131078333387342,0.9680232582407394,Cocaine_vs_Sucrose_Male,0.2108168609153075,False
Dmel_CG12541 CG12541 Gene Expression,956.3032124618785,0.23834503277292518,0.18657486250734767,1.2774766630930183,0.20143401429673424,0.9680232582407394,Cocaine_vs_Sucrose_Male,0.23834503277292518,False
Dmel_CG9575 Rab35 Gene Expression,5369.887635733303,0.17352147951198588,0.13580856076359205,1.2776917635850835,0.2013581304938139,0.9680232582407394,Cocaine_vs_Sucrose_Male,0.17352147951198588,False
Dmel_CG32532 CG32532 Gene Expression,354.91031386608046,0.2759148493036783,0.21647838040598058,1.2745607611542151,0.20246475345884574,0.9682361582210751,Cocaine_vs_Sucrose_Male,0.2759148493036783,False
Dmel_CG13707 CG13707 Gene Expression,393.5495474204024,0.31372601542983275,0.24608820603371037,1.2748518934989392,0.20236166901497465,0.9682361582210751,Cocaine_vs_Sucrose_Male,0.31372601542983275,False
Dmel_CG3249 spoon Gene Expression,2366.5620927486616,-0.21696526637829416,0.17029019041781873,-1.2740913956696795,0.2026310274415014,0.9682361582210751,Cocaine_vs_Sucrose_Male,-0.21696526637829416,False
Dmel_CG5799 dve Gene Expression,884.3233370979372,0.35284847310617107,0.27657797358215336,1.2757649083048281,0.2020386358462125,0.9682361582210751,Cocaine_vs_Sucrose_Male,0.35284847310617107,False
Dmel_CG14946 firl Gene Expression,453.8400185967357,0.33483413814928176,0.2623678189186921,1.2762012488011991,0.20188438731548042,0.9682361582210751,Cocaine_vs_Sucrose_Male,0.33483413814928176,False
Dmel_CG14778 CG14778 Gene Expression,16.190639218949233,-1.0611059843556965,0.8330883014059861,-1.273701698325243,0.2027691543435981,0.9682361582210751,Cocaine_vs_Sucrose_Male,-1.0611059843556965,False
Dmel_CG44521 CG44521 Gene Expression,18.963751162625968,-1.0372342597101605,0.8128831573926568,-1.27599428069972,0.2019575408597325,0.9682361582210751,Cocaine_vs_Sucrose_Male,-1.0372342597101605,False
Dmel_CG5805 CG5805 Gene Expression,1241.2769033156444,-0.21883689077081936,0.17155035019466391,-1.2756423436180564,0.2020819785215383,0.9682361582210751,Cocaine_vs_Sucrose_Male,-0.21883689077081936,False
Dmel_CG17321 CG17321 Gene Expression,3591.04652734865,0.2148617231179049,0.16857117501217525,1.274605359441709,0.20244895956942188,0.9682361582210751,Cocaine_vs_Sucrose_Male,0.2148617231179049,False
Dmel_CG31064 CG31064 Gene Expression,1929.0568846210194,-0.20204323925072334,0.15861938733448255,-1.273761314086231,0.20274801929660013,0.9682361582210751,Cocaine_vs_Sucrose_Male,-0.20204323925072334,False
Dmel_CG3653 kirre Gene Expression,7844.78327932012,0.2423443189774705,0.19021010201752445,1.2740875295631922,0.20263239743308026,0.9682361582210751,Cocaine_vs_Sucrose_Male,0.2423443189774705,False
Dmel_CG32372 ltl Gene Expression,456.931551638046,0.42624867812696704,0.3340295995169813,1.276080559158044,0.20192704311151066,0.9682361582210751,Cocaine_vs_Sucrose_Male,0.42624867812696704,False
Dmel_CG17982 CG17982 Gene Expression,467.01809364675984,-0.2758202179568283,0.2168032935181438,-1.272214150813837,0.20329704113106883,0.9692143364516687,Cocaine_vs_Sucrose_Male,-0.2758202179568283,False
Dmel_CG6610 CG6610 Gene Expression,234.42862445742097,0.32345085692611564,0.25423393070857464,1.2722568385133592,0.20328187859153202,0.9692143364516687,Cocaine_vs_Sucrose_Male,0.32345085692611564,False
Dmel_CG8687 Cyp6a14 Gene Expression,14.582351483777671,-1.0652045162685058,0.8369729281188913,-1.2726869418137194,0.20312915316524605,0.9692143364516687,Cocaine_vs_Sucrose_Male,-1.0652045162685058,False
Dmel_CG33507 dpr2 Gene Expression,2257.950421721658,0.18661778887734037,0.14682263426222075,1.2710423690127142,0.20371357602758056,0.969218756189796,Cocaine_vs_Sucrose_Male,0.18661778887734037,False
Dmel_CG4192 kek3 Gene Expression,3502.9305246133426,0.27765759525054434,0.21845603234468333,1.2709998999361658,0.20372868422520762,0.969218756189796,Cocaine_vs_Sucrose_Male,0.27765759525054434,False
Dmel_CG15848 Scp1 Gene Expression,18.084000813623796,-1.0298420206712888,0.8099148261638697,-1.2715436085410312,0.2035353237548574,0.969218756189796,Cocaine_vs_Sucrose_Male,-1.0298420206712888,False
Dmel_CG6638 Ivd Gene Expression,61.451643910649835,0.5408040633495608,0.42522043331219367,1.2718204982226393,0.20343690413308846,0.969218756189796,Cocaine_vs_Sucrose_Male,0.5408040633495608,False
Dmel_CG42368 DIP-epsilon Gene Expression,563.1562791859067,-0.285798849565385,0.2250872214090614,-1.2697248994246082,0.2041826402058875,0.9708652638632823,Cocaine_vs_Sucrose_Male,-0.285798849565385,False
Dmel_CG5802 meigo Gene Expression,348.02624368435306,0.2917739613649962,0.2298882464488428,1.269199125540874,0.20437005287933607,0.971243318884321,Cocaine_vs_Sucrose_Male,0.2917739613649962,False
Dmel_CG17334 lin-28 Gene Expression,69.6496570340333,0.5498002091497269,0.4335079290930264,1.2682587151289344,0.20470557521269972,0.9723244762477626,Cocaine_vs_Sucrose_Male,0.5498002091497269,False
Dmel_CR45759 lncRNA:CR45759 Gene Expression,14.380652251258434,1.0775019871761413,0.8501357423750693,1.267446989307692,0.2049955070527849,0.9728520852927279,Cocaine_vs_Sucrose_Male,1.0775019871761413,False
Dmel_CG11882 CG11882 Gene Expression,336.4232202096755,-0.3133685656899908,0.24726429065282474,-1.2673425866009125,0.2050328192201205,0.9728520852927279,Cocaine_vs_Sucrose_Male,-0.3133685656899908,False
Dmel_CG4913 ear Gene Expression,1977.1117355986798,-0.18345598446676706,0.14479572672951013,-1.2669986097689012,0.20515578699081827,0.9729226758189438,Cocaine_vs_Sucrose_Male,-0.18345598446676706,False
Dmel_CG1692 mal Gene Expression,147.12680530197457,-0.36892703339624355,0.2913210826147673,-1.2663931840597327,0.20537234994163167,0.9734368203394559,Cocaine_vs_Sucrose_Male,-0.36892703339624355,False
Dmel_CG5227 sdk Gene Expression,1038.1081562567895,0.2924178227401859,0.23133022150674398,1.2640709926941431,0.20620454697905244,0.9738994108587303,Cocaine_vs_Sucrose_Male,0.2924178227401859,False
Dmel_CG9331 CG9331 Gene Expression,474.2005672469072,0.26925022621005756,0.21308645958634878,1.2635726677928572,0.20638344897026306,0.9738994108587303,Cocaine_vs_Sucrose_Male,0.26925022621005756,False
Dmel_CG14526 Nepl21 Gene Expression,29.19965809408971,-0.8643360555817523,0.6839696534246827,-1.263705270042264,0.20633583286892865,0.9738994108587303,Cocaine_vs_Sucrose_Male,-0.8643360555817523,False
Dmel_CR32194 lncRNA:CR32194 Gene Expression,11.901518919439548,-1.3368461377370418,1.0581296893959786,-1.2634048086299943,0.20644373690906093,0.9738994108587303,Cocaine_vs_Sucrose_Male,-1.3368461377370418,False
Dmel_CG9395 CG9395 Gene Expression,2581.709768749971,-0.18646827129246787,0.14735260829214772,-1.265456196898583,0.20570784109530682,0.9738994108587303,Cocaine_vs_Sucrose_Male,-0.18646827129246787,False
Dmel_CG31660 smog Gene Expression,6812.8867349100565,0.22654571400852153,0.17907714494712304,1.2650732960669813,0.20584505447662527,0.9738994108587303,Cocaine_vs_Sucrose_Male,0.22654571400852153,False
Dmel_CR45683 asRNA:CR45683 Gene Expression,112.24431804307876,-0.47400881112830034,0.3749267893530884,-1.2642703178030343,0.20613301946910312,0.9738994108587303,Cocaine_vs_Sucrose_Male,-0.47400881112830034,False
Dmel_CG14645 CG14645 Gene Expression,358.7800423555705,15.958491369772036,12.607267521210114,1.2658168269154215,0.20557866929428814,0.9738994108587303,Cocaine_vs_Sucrose_Male,15.958491369772036,False
Dmel_CG42320 Doa Gene Expression,2233.71727054085,-0.19965950956241363,0.15802037225540874,-1.2635048678388343,0.20640779831783485,0.9738994108587303,Cocaine_vs_Sucrose_Male,-0.19965950956241363,False
Dmel_CG4785 IntS14 Gene Expression,233.53336862178742,-0.3132700242409128,0.2482304349253234,-1.2620129531463604,0.20694412543706397,0.9757485977260414,Cocaine_vs_Sucrose_Male,-0.3132700242409128,False
Dmel_CG4464 RpS19a Gene Expression,7912.175693637734,-0.2446399964722581,0.19409736075033798,-1.2603983667090233,0.20752569057344927,0.9774666357151319,Cocaine_vs_Sucrose_Male,-0.2446399964722581,False
Dmel_CG11502 svp Gene Expression,957.3941829282154,0.31751553860378356,0.2519057007853148,1.2604539619942319,0.2075056457690333,0.9774666357151319,Cocaine_vs_Sucrose_Male,0.31751553860378356,False
Dmel_CR43995 lncRNA:CR43995 Gene Expression,49.979629248518755,0.6985384392604508,0.5547064915643665,1.2592937884870499,0.20792423598545895,0.9787593798757902,Cocaine_vs_Sucrose_Male,0.6985384392604508,False
Dmel_CG17367 Lnk Gene Expression,1510.7459645866775,0.2873725667401326,0.22830282720681494,1.2587341569791757,0.2081263696347364,0.9787593798757902,Cocaine_vs_Sucrose_Male,0.2873725667401326,False
Dmel_CG40485 CG40485 Gene Expression,283.0077942233202,-1.0598163014989543,0.8417936888325152,-1.2589976802615555,0.2080311697557381,0.9787593798757902,Cocaine_vs_Sucrose_Male,-1.0598163014989543,False
Dmel_CG7958 tna Gene Expression,15366.900029423243,0.22886080863896283,0.18225271676515903,1.255733317456444,0.209212675277199,0.978804821224016,Cocaine_vs_Sucrose_Male,0.22886080863896283,False
Dmel_CG31673 CG31673 Gene Expression,197.74846943279763,0.3529124396236925,0.2809894140210922,1.2559634705569422,0.20912921458273248,0.978804821224016,Cocaine_vs_Sucrose_Male,0.3529124396236925,False
Dmel_CG14886 Gyc89Db Gene Expression,181.9376824157921,0.34647342248762997,0.2757759886950081,1.2563581917597948,0.20898613251950682,0.978804821224016,Cocaine_vs_Sucrose_Male,0.34647342248762997,False
Dmel_CG9418 Hmg-2 Gene Expression,454.09618940903533,0.27201431178562785,0.21661384009395576,1.2557568420727054,0.2092041434105747,0.978804821224016,Cocaine_vs_Sucrose_Male,0.27201431178562785,False
Dmel_CG14196 CG14196 Gene Expression,71.07853860939775,0.6405955374403165,0.5100110477652231,1.2560424725058237,0.2091005715726617,0.978804821224016,Cocaine_vs_Sucrose_Male,0.6405955374403165,False
Dmel_CG7811 Adc Gene Expression,372.062788320634,-1.1999781638577258,0.9558150880006163,-1.255450116787602,0.20931540578114716,0.978804821224016,Cocaine_vs_Sucrose_Male,-1.1999781638577258,False
Dmel_CG7635 Mec2 Gene Expression,22.743831577614166,1.1693224694976974,0.9305523842517147,1.2565896227733435,0.20890227433098318,0.978804821224016,Cocaine_vs_Sucrose_Male,1.1693224694976974,False
Dmel_CG9784 CG9784 Gene Expression,851.8514678909485,-0.24845967402559158,0.19751715328691705,-1.2579144134619766,0.2084227104419526,0.978804821224016,Cocaine_vs_Sucrose_Male,-0.24845967402559158,False
Dmel_CG6699 beta'COP Gene Expression,588.7070962609457,-0.22525607069698605,0.17916609403184944,-1.2572472035749322,0.20866413537361905,0.978804821224016,Cocaine_vs_Sucrose_Male,-0.22525607069698605,False
Dmel_CG6613 Plekhm1 Gene Expression,365.753380049086,-0.259605658953702,0.2063805176727803,-1.257898089805701,0.2084286146182015,0.978804821224016,Cocaine_vs_Sucrose_Male,-0.259605658953702,False
Dmel_CR33940 hpRNA:LINR-2 Gene Expression,100.61191867606657,0.4551604752807365,0.3625610191782646,1.2554037836509457,0.20933221651552392,0.978804821224016,Cocaine_vs_Sucrose_Male,0.4551604752807365,False
Dmel_CG40160 Sph242 Gene Expression,25.555612536451484,-0.7978187660691952,0.6358180739237875,-1.2547909516721696,0.20955465815149477,0.9793361775813108,Cocaine_vs_Sucrose_Male,-0.7978187660691952,False
Dmel_CG9695 Dab Gene Expression,4481.33786890302,-0.16805244433235017,0.13399847299504086,-1.25413701049093,0.20979221005202087,0.9799375623654591,Cocaine_vs_Sucrose_Male,-0.16805244433235017,False
Dmel_CG1732 Gat Gene Expression,385.47758656614377,0.32555873687331727,0.25971688650360153,1.2535139368721897,0.2100187302640586,0.980406846152364,Cocaine_vs_Sucrose_Male,0.32555873687331727,False
Dmel_CG2006 CG2006 Gene Expression,109.85569128681642,0.4394764525574269,0.3507195403370583,1.2530709071272987,0.21017990266679598,0.980406846152364,Cocaine_vs_Sucrose_Male,0.4394764525574269,False
Dmel_CG6041 CG6041 Gene Expression,208.7602650380365,-0.31155864035415987,0.24877644255777523,-1.252363918186523,0.2104372877198497,0.980406846152364,Cocaine_vs_Sucrose_Male,-0.31155864035415987,False
Dmel_CG7946 Jasper Gene Expression,1199.164033403374,-0.21330038612099836,0.17029810685035468,-1.252511786924507,0.2103834360541501,0.980406846152364,Cocaine_vs_Sucrose_Male,-0.21330038612099836,False
Dmel_CG10246 Cyp6a9 Gene Expression,17.344094564248664,0.940719850277462,0.7509707736108906,1.2526717195054096,0.21032520213694017,0.980406846152364,Cocaine_vs_Sucrose_Male,0.940719850277462,False
Dmel_CR45706 lncRNA:CR45706 Gene Expression,404.914885021693,0.2572109470526561,0.20550404668960354,1.2516101322381816,0.21071196073234044,0.9811786645379184,Cocaine_vs_Sucrose_Male,0.2572109470526561,False
Dmel_CR44969 asRNA:CR44969 Gene Expression,16.817158240042158,0.9836926118395778,0.7861383008636069,1.2512971455009239,0.21082608653376256,0.9812024844314358,Cocaine_vs_Sucrose_Male,0.9836926118395778,False
