gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,log2FC,significant
Dmel_CG4542 xit Gene Expression,298.5868726050198,-1.2923675492336846,0.24822298827078987,-5.206478087451848,1.924584090649092e-07,2.3562789943155206e-05,Cocaine_vs_Sucrose_Female,-1.2923675492336846,True
Dmel_CG31360 CG31360 Gene Expression,1393.9223755759992,1.4864535554312015,0.29056955398490336,5.115654875212531,3.1265428210098703e-07,3.7754075297536996e-05,Cocaine_vs_Sucrose_Female,1.4864535554312015,True
Dmel_CR45418 lncRNA:CR45418 Gene Expression,86.48210077475034,2.127200280232471,0.41640197641847637,5.108525897328292,3.246819089170242e-07,3.867663550139957e-05,Cocaine_vs_Sucrose_Female,2.127200280232471,True
Dmel_CG17828 Vsp37A Gene Expression,1594.318693094543,1.0314729134937544,0.20278389277337752,5.086562346677524,3.646118957168963e-07,4.229018237821633e-05,Cocaine_vs_Sucrose_Female,1.0314729134937544,True
Dmel_CG42376 CG42376 Gene Expression,1484.345071432476,0.8253516693888744,0.1622477555418462,5.086983586506399,3.638033056129086e-07,4.229018237821633e-05,Cocaine_vs_Sucrose_Female,0.8253516693888744,False
Dmel_CG4676 CG4676 Gene Expression,251.50098774884214,1.8171943945992484,0.3586381268879753,5.066930307626968,4.042822134573981e-07,4.6282437813337194e-05,Cocaine_vs_Sucrose_Female,1.8171943945992484,True
Dmel_CG7266 MsrA Gene Expression,1180.4874557698638,1.134706114668281,0.22425728612060278,5.0598405710575225,4.196071744412152e-07,4.7420990291016815e-05,Cocaine_vs_Sucrose_Female,1.134706114668281,True
Dmel_CG2889 CG2889 Gene Expression,808.9179085217428,-0.9300247386805163,0.18575023738440813,-5.0068562591165895,5.532621125757916e-07,6.173424711842535e-05,Cocaine_vs_Sucrose_Female,-0.9300247386805163,False
Dmel_CR46349 lncRNA:CR46349 Gene Expression,101.39959544432175,1.8791962503971869,0.37554384790001194,5.003932991860701,5.617228979706214e-07,6.178399389987901e-05,Cocaine_vs_Sucrose_Female,1.8791962503971869,True
Dmel_CG6276 CG6276 Gene Expression,719.3406501566106,1.2228083826572478,0.24446953344049144,5.001884551617974,5.67725865671038e-07,6.178399389987901e-05,Cocaine_vs_Sucrose_Female,1.2228083826572478,True
Dmel_CG42338 Ten-a Gene Expression,48029.68620370237,0.655421787575596,0.1311697488769128,4.996745005516716,5.830608419905945e-07,6.26790405139889e-05,Cocaine_vs_Sucrose_Female,0.655421787575596,False
Dmel_CG42855 CG42855 Gene Expression,308.26905722493876,1.26451952390736,0.25396132405336885,4.979181490019429,6.385374358905892e-07,6.622008820441816e-05,Cocaine_vs_Sucrose_Female,1.26451952390736,True
